study_id,cycle,d_round_2,p_round_2,d_round_3,p_round_3,d_round_4,p_round_4,d_round_5,p_round_5,d_round_6,p_round_6,d_round_7,p_round_7,d_round_8,p_round_8,d_round_9,p_round_9,d_round_10,p_round_10,d_round_11,p_round_11,d_round_12,p_round_12,d_round_13,p_round_13,d_round_14,p_round_14,d_round_15,p_round_15,d_round_16,p_round_16,d_round_17,p_round_17,d_round_18,p_round_18,d_round_19,p_round_19,d_round_20,p_round_20,d_round_21,p_round_21,d_round_22,p_round_22,d_round_23,p_round_23,d_round_24,p_round_24,d_round_25,p_round_25,d_round_26,p_round_26,d_round_27,p_round_27,d_round_28,p_round_28,d_round_29,p_round_29,d_round_30,p_round_30,round_1,round_2,round_3,round_4,round_5,round_6,round_7,round_8,round_9,round_10,round_11,round_12,round_13,round_14,round_15,round_16,round_17,round_18,round_19,round_20,round_21,round_22,round_23,round_24,round_25,round_26,round_27,round_28,round_29,round_30
Dinner_1,single nudge,0.943075509,0.000440689,-0.184809774,0.408024308,-0.354492635,0.075926963,-0.354492635,0.075926963,-0.548272184,0.004586392,-0.113262342,0.672089098,-0.038689847,1,-0.21966514,0.306151115,-0.387316601,0.050454248,0,1,0,1,0,1,-0.354492635,0.075926963,-0.287883908,0.16004666,-0.354492635,0.075926963,-0.254002767,0.224086784,-0.387316601,0.050454248,-0.516379803,0.007767241,-0.484373249,0.012846575,-0.254002767,0.224086784,-0.387316601,0.050454248,-0.580083755,0.0026445,-0.387316601,0.050454248,-0.516379803,0.007767241,-0.287883908,0.16004666,-0.548272184,0.004586392,-0.771068387,5.81e-05,-0.321363783,0.111568059,-0.387316601,0.050454248,0.793650794,1,0.714285714,0.634920635,0.634920635,0.53968254,0.746031746,0.777777778,0.698412698,0.619047619,0.793650794,0.793650794,0.793650794,0.634920635,0.666666667,0.634920635,0.682539683,0.619047619,0.555555556,0.571428571,0.682539683,0.619047619,0.523809524,0.619047619,0.555555556,0.666666667,0.53968254,0.428571429,0.650793651,0.619047619
Dinner_2,single nudge,0.924250279,2.11e-09,0.109509709,0.546229449,0.109509709,0.546229449,-0.022359927,1,-0.090627804,0.63962666,0.087868299,0.649822935,-0.067656706,0.75597116,0.152486934,0.368249404,-0.067656706,0.75597116,-0.259443519,0.10574285,-0.311097729,0.049465049,-0.285033724,0.073470318,-0.185128612,0.265341651,-0.113839016,0.530557402,-0.209525526,0.200639895,-0.185128612,0.265341651,-0.185128612,0.265341651,-0.209525526,0.200639895,-0.311097729,0.049465049,-0.450390894,0.00398738,-0.259443519,0.10574285,-0.337681648,0.032212669,-0.421117237,0.007141548,-0.337681648,0.032212669,-0.185128612,0.265341651,-0.311097729,0.049465049,-0.511689049,0.001084672,-0.285033724,0.073470318,-0.421117237,0.007141548,0.336842105,0.778947368,0.389473684,0.389473684,0.326315789,0.294736842,0.378947368,0.305263158,0.410526316,0.305263158,0.221052632,0.2,0.210526316,0.252631579,0.284210526,0.242105263,0.252631579,0.252631579,0.242105263,0.2,0.147368421,0.221052632,0.189473684,0.157894737,0.189473684,0.252631579,0.2,0.126315789,0.210526316,0.157894737
Dinner_3,single nudge,1.33039211,1.81e-07,-0.097056648,0.716609303,0.065952818,0.853199084,-0.032561827,1,-0.256277899,0.209482376,-0.097056648,0.716609303,-0.256277899,0.209482376,0,1,-0.097056648,0.716609303,-0.129063202,0.587225206,-0.064901479,0.855509669,0.237948548,0.25392515,0.099432693,0.710005353,-0.032561827,1,-0.415906954,0.032422053,0.202506827,0.344704222,-0.064901479,0.855509669,-0.129063202,0.587225206,-0.383751786,0.049745991,-0.224530534,0.281136507,-0.415906954,0.032422053,-0.160955583,0.47038779,-0.319852851,0.107694705,-0.192767154,0.368065506,-0.192767154,0.368065506,-0.097056648,0.716609303,-0.129063202,0.587225206,-0.160955583,0.47038779,-0.129063202,0.587225206,0.619047619,1,0.571428571,0.650793651,0.603174603,0.492063492,0.571428571,0.492063492,0.619047619,0.571428571,0.555555556,0.587301587,0.73015873,0.666666667,0.603174603,0.412698413,0.714285714,0.587301587,0.555555556,0.428571429,0.507936508,0.412698413,0.53968254,0.46031746,0.523809524,0.523809524,0.571428571,0.555555556,0.53968254,0.555555556
Ebeling_1,single nudge,1.452881896,2.49e-10,0.402897422,0.092891941,0.249520588,0.355910188,0.450432272,0.056209668,0.193480903,0.522691029,0.249520588,0.355910188,0.133970107,0.73888268,0.249520588,0.355910188,0.249520588,0.355910188,0.249520588,0.355910188,0.193480903,0.522691029,0.069988004,1,0,1,0.193480903,0.522691029,0.133970107,0.73888268,0,1,0.249520588,0.355910188,-0.078578978,1,0.069988004,1,0,1,0.133970107,0.73888268,0.069988004,1,0.133970107,0.73888268,-0.078578978,1,0.069988004,1,0.249520588,0.355910188,0,1,0.193480903,0.522691029,0.069988004,1,0.08,0.72,0.22,0.16,0.24,0.14,0.16,0.12,0.16,0.16,0.16,0.14,0.1,0.08,0.14,0.12,0.08,0.16,0.06,0.1,0.08,0.12,0.1,0.12,0.06,0.1,0.16,0.08,0.14,0.1
Ebeling_2,single nudge,0.290851654,0.021667351,0.416467213,0.000855554,0.172223656,0.194467094,0.18981629,0.147991047,0.154377886,0.251884107,0.172223656,0.194467094,-0.021172249,1,0.099140989,0.500205248,0.080092298,0.609433972,-0.088206591,0.573940454,0,1,0.020673096,1,-0.021172249,1,0.020673096,1,-0.021172249,1,-0.136520846,0.334996217,-0.111944389,0.447134631,0.020673096,1,-0.065214877,0.711507051,-0.088206591,0.573940454,-0.188665492,0.163992148,-0.042891902,0.855165064,-0.188665492,0.163992148,-0.136520846,0.334996217,-0.065214877,0.711507051,-0.111944389,0.447134631,-0.042891902,0.855165064,-0.136520846,0.334996217,-0.065214877,0.711507051,0.124137931,0.234482759,0.289655172,0.186206897,0.193103448,0.179310345,0.186206897,0.117241379,0.15862069,0.151724138,0.096551724,0.124137931,0.131034483,0.117241379,0.131034483,0.117241379,0.082758621,0.089655172,0.131034483,0.103448276,0.096551724,0.068965517,0.110344828,0.068965517,0.082758621,0.103448276,0.089655172,0.110344828,0.082758621,0.103448276
Everett_1,single nudge,0.466087598,0.128408188,0.786020386,0.00173534,0.786020386,0.00173534,0.620937578,0.020199092,0.665405235,0.010970619,0.707483212,0.005951226,0.665405235,0.010970619,0.665405235,0.010970619,0.522314822,0.068845045,0.707483212,0.005951226,0.620937578,0.020199092,0.74758435,0.003219733,0.573513104,0.03722085,0.573513104,0.03722085,0.466087598,0.128408188,0.620937578,0.020199092,0.620937578,0.020199092,0.573513104,0.03722085,0.707483212,0.005951226,0.573513104,0.03722085,0.707483212,0.005951226,0.665405235,0.010970619,0.707483212,0.005951226,0.707483212,0.005951226,0.74758435,0.003219733,0.665405235,0.010970619,0.522314822,0.068845045,0.74758435,0.003219733,0.707483212,0.005951226,0,0.053333333,0.146666667,0.146666667,0.093333333,0.106666667,0.12,0.106666667,0.106666667,0.066666667,0.12,0.093333333,0.133333333,0.08,0.08,0.053333333,0.093333333,0.093333333,0.08,0.12,0.08,0.12,0.106666667,0.12,0.12,0.133333333,0.106666667,0.066666667,0.133333333,0.12
Gong_1,single nudge,0.63748114,6.47e-05,0.175715028,0.318795341,0.247372145,0.141282529,0.151430242,0.403317565,0.36382901,0.025387661,0.247372145,0.141282529,0.409716411,0.011266386,0.776279031,1.16e-06,0.500869546,0.001785975,0.546328005,0.000637127,0.409716411,0.011266386,0.409716411,0.011266386,0.500869546,0.001785975,0.614633554,0.000117974,0.223667506,0.188682843,0.432563998,0.007305087,0.27091852,0.103900469,0.077091159,0.733287848,0.102141207,0.611626995,0.051736938,0.863786654,0.077091159,0.733287848,0.500869546,0.001785975,0.45536402,0.004651681,0.27091852,0.103900469,0.27091852,0.103900469,0.36382901,0.025387661,-0.080695917,0.721362887,0.175715028,0.318795341,0.340763639,0.037096053,0.25,0.556818182,0.329545455,0.363636364,0.318181818,0.420454545,0.363636364,0.443181818,0.625,0.488636364,0.511363636,0.443181818,0.443181818,0.488636364,0.545454545,0.352272727,0.454545455,0.375,0.284090909,0.295454545,0.272727273,0.284090909,0.488636364,0.465909091,0.375,0.375,0.420454545,0.215909091,0.329545455,0.409090909
Handgraaf_1,single nudge,-0.364492433,0.311113456,-0.43875154,0.224504113,-0.513365552,0.157108262,-0.54143346,0.136558637,-0.537401988,0.139381264,-0.72337009,0.049867954,-0.717015952,0.05154814,-0.658555548,0.072574761,-0.687447334,0.061570572,-0.728148966,0.04869212,-0.738188081,0.045859012,-0.917097247,0.014754842,-1.322211217,0.000869316,-0.983818021,0.009317463,-0.952679322,0.011544134,-1.259966929,0.001416509,-1.069809089,0.005172432,-1.119777241,0.003676547,-1.211481125,0.001954495,-1.349713216,0.000755393,-1.668928392,8.23e-05,-1.913492127,4.15e-05,-1.68747288,9.87e-05,-1.480302804,0.000357223,-1.264336163,0.001299054,-1.442796904,0.000349286,-1.930618345,3.27e-05,-1.12487842,0.003426291,-1.916285259,3.18e-05,36.0625,28.0625,28.0625,26.625,26.3125,26.375,22.875,22.3125,24,23.5625,23.125,22.9375,19.5625,13.375,17.875,18.5625,14.8125,16.8125,16.3125,15.25,13.5625,9.0625,8.25,10.0625,12.6875,14,11.1875,7.6875,12.5,7.625
Hedlin_1,single nudge,-0.168546296,0.032778076,0.223036653,0.004427456,0.081396171,0.320996544,0.169468458,0.031844376,0.139969776,0.07836173,0.098918033,0.221612638,0.128213942,0.108212897,0.087232643,0.2850779,0.093073194,0.251963133,0.093073194,0.251963133,0.104767371,0.193959354,0.063909174,0.445499319,0.134088965,0.092327603,0.104767371,0.193959354,0.145856596,0.066156891,0.058086965,0.492384446,0.011602508,0.939265703,-0.081184787,0.322252082,-0.028990908,0.760670163,0.081396171,0.320996544,0,1,0.075563573,0.35972816,0.069734642,0.401248765,0.00580062,1,0.029017753,0.760455383,-0.034788017,0.703401023,-0.023193701,0.819286218,-0.116046738,0.147861143,0.023210878,0.81915472,0.515942029,0.431884058,0.626086957,0.556521739,0.6,0.585507246,0.565217391,0.579710145,0.55942029,0.562318841,0.562318841,0.568115942,0.547826087,0.582608696,0.568115942,0.588405797,0.544927536,0.52173913,0.475362319,0.501449275,0.556521739,0.515942029,0.553623188,0.550724638,0.51884058,0.530434783,0.498550725,0.504347826,0.457971014,0.527536232
Hedlin_2,single nudge,0.259958376,0.000879844,0.058157711,0.491858122,0.152062596,0.055056923,0.175788841,0.02582712,0.122563914,0.125498757,0.21162622,0.006999509,0.075667332,0.359070118,0.093215555,0.251240612,0.128450734,0.107566549,0.116683103,0.145661737,0.217631263,0.005516797,0.017420824,0.87876584,-0.023205408,0.819196591,0.005805016,1,-0.086985407,0.286441862,-0.063788586,0.446357191,-0.034802064,0.70328699,-0.081184787,0.322252082,-0.075385241,0.360860943,-0.023205408,0.819196591,-0.162580959,0.039706373,-0.081184787,0.322252082,-0.1334526,0.093874455,-0.145093961,0.067576533,-0.057991087,0.493098242,-0.081184787,0.322252082,-0.104395665,0.195539955,-0.086985407,0.286441862,0,1,0.524637681,0.652173913,0.553623188,0.6,0.611594203,0.585507246,0.628985507,0.562318841,0.571014493,0.588405797,0.582608696,0.631884058,0.533333333,0.513043478,0.527536232,0.48115942,0.492753623,0.507246377,0.484057971,0.486956522,0.513043478,0.443478261,0.484057971,0.457971014,0.452173913,0.495652174,0.484057971,0.472463768,0.48115942,0.524637681
Hershfield_1,single nudge,0.491246411,1.38e-09,0.474429845,4.87e-09,0.554822231,9.84e-12,0.518148276,1.88e-10,0.398424032,7.88e-07,0.531641569,6.88e-11,0.48332935,2.59e-09,0.473758722,5.09e-09,0.354554779,1.07e-05,0.497824309,8.86e-10,0.27397973,0.000638511,0.395485938,9.61e-07,0.479945131,3.27e-09,0.304808736,0.000148081,0.351697826,1.25e-05,0.45372208,2.12e-08,0.401397311,6.52e-07,0.342719142,2.05e-05,0.381814979,2.17e-06,0.40545146,5.06e-07,0.460770701,1.28e-08,0.39585705,9.46e-07,0.388035418,1.51e-06,0.409049911,4.06e-07,0.378952162,2.59e-06,0.18517066,0.020662359,0.386680768,1.65e-06,0.252796003,0.00162096,0.272165264,0.000695258,10.95541401,12.88216561,12.95541401,13.22929936,13.17515924,12.54140127,13.39171975,13.0477707,12.93312102,12.46815287,13.10191083,12.02229299,12.64968153,12.98089172,12.16242038,12.34713376,12.89808917,12.52547771,12.28980892,12.44585987,12.55414013,12.88216561,12.70700637,12.60509554,12.62738854,12.50636943,11.65605096,12.61146497,12.01910828,12.08598726
Hilton_1,single nudge,0.172025484,0.013993306,-0.052189082,0.484671169,0.082203912,0.254582194,0.004779132,1,-0.023805139,0.779071434,-0.028548972,0.726003818,-0.014300664,0.888312477,-0.103793291,0.144640992,-0.089768463,0.210464453,-0.215078267,0.001981439,-0.261182934,0.000164932,-0.367348217,1.08e-07,-0.238137951,0.000602342,-0.325734972,2.5e-06,-0.21969197,0.001574592,-0.353461111,3.21e-07,-0.242747731,0.000468791,-0.25196592,0.000280408,-0.385895456,2.39e-08,-0.242747731,0.000468791,-0.418457317,1.44e-09,-0.325734972,2.5e-06,-0.446496615,1.09e-10,-0.541147098,5.87e-15,-0.409138814,3.29e-09,-0.460568888,2.8e-11,-0.522042724,4.87e-14,-0.517281826,8.18e-14,-0.584524696,3.75e-17,0.631336406,0.711981567,0.605990783,0.670506912,0.633640553,0.619815668,0.617511521,0.624423963,0.580645161,0.587557604,0.525345622,0.502304147,0.449308756,0.513824885,0.470046083,0.523041475,0.456221198,0.511520737,0.506912442,0.440092166,0.511520737,0.423963134,0.470046083,0.410138249,0.3640553,0.428571429,0.403225806,0.373271889,0.375576037,0.343317972
Kesternich_1,single nudge,0.091252277,0.819661496,-0.047534849,1,-0.200911684,0.453254705,0.046196238,1,-0.047534849,1,0,1,-0.047534849,1,0.046196238,1,-0.147647315,0.623406208,0.135334105,0.65235602,-0.096650158,0.80924335,0.178583057,0.504035866,0.091252277,0.819661496,0.221121463,0.37803682,0.135334105,0.65235602,0.178583057,0.504035866,0.263056841,0.275233524,0.221121463,0.37803682,0.263056841,0.275233524,0.046196238,1,0.221121463,0.37803682,0.178583057,0.504035866,0.135334105,0.65235602,0.091252277,0.819661496,0,1,0.263056841,0.275233524,0,1,0.046196238,1,-0.047534849,1,0.24,0.28,0.22,0.16,0.26,0.22,0.24,0.22,0.26,0.18,0.3,0.2,0.32,0.28,0.34,0.3,0.32,0.36,0.34,0.36,0.26,0.34,0.32,0.3,0.28,0.24,0.36,0.24,0.26,0.22
Klotz_1,single nudge,6.524881154,1.31e-19,3.898717738,1.56e-12,3.406761526,6.81e-11,3.406761526,6.81e-11,3.406761526,6.81e-11,3.406761526,6.81e-11,3.273711579,1.68e-10,2.846049894,3.88e-09,3.406761526,6.81e-11,3.430697197,3.95e-11,3.273711579,1.68e-10,2.997809419,1.16e-09,3.406761526,6.81e-11,3.044489928,1.02e-09,2.408811598,1.07e-07,3.243192972,2.3e-10,3.430697197,3.95e-11,3.124143718,5.14e-10,3.67290296,8.83e-12,3.67290296,8.83e-12,2.918207713,2.59e-09,3.243192972,2.3e-10,2.925634751,1.94e-09,2.715226526,1.09e-08,3.67290296,8.83e-12,3.262942361,1.44e-10,3.67290296,8.83e-12,3.67290296,8.83e-12,3.67290296,8.83e-12,27.5,55,47.5,47,47,47,47,46.5,45.5,47,46,46.5,45.5,47,46.5,44.75,46.75,46,46.25,47.25,47.25,46.25,46.75,45.25,45.5,47.25,45.75,47.25,47.25,47.25
Klotz_2,single nudge,4.80169192,5.03e-17,4.3350633,3.73e-16,4.228792509,1.12e-15,2.865186848,1.09e-10,3.380984615,1.89e-12,2.199352323,4.35e-08,3.195291428,6.87e-12,3.279615379,3.61e-12,3.579333872,3.78e-13,3.084392862,1.97e-11,3.183999453,6.48e-12,3.071345385,2.16e-11,3.772205487,5.23e-14,3.772205487,5.23e-14,3.406362537,9.57e-13,3.361851015,2.05e-12,3.772205487,5.23e-14,2.605557531,1.13e-09,3.218673743,6.07e-12,3.772205487,5.23e-14,2.641362831,9.2e-10,3.772205487,5.23e-14,3.14147401,1.17e-11,3.772205487,5.23e-14,3.089005085,1.72e-11,3.772205487,5.23e-14,3.772205487,5.23e-14,2.979875148,4.51e-11,3.772205487,5.23e-14,25.83333333,56.25,51.45833333,51.66666667,48.20833333,50.95833333,47.79166667,49.375,49.875,51.5,49.625,48.70833333,49.5,50.70833333,50.70833333,49.25,50.58333333,50.70833333,48,49.75,50.70833333,48.91666667,50.70833333,49.58333333,50.70833333,49.16666667,50.70833333,50.70833333,49.04166667,50.70833333
Kuester_1,single nudge,0.746052498,1.22e-07,0.312431442,0.023645802,0.437651641,0.001395398,0.332521838,0.015767923,0.25366598,0.069201648,0.394568563,0.004003365,0.482385685,0.000430002,0.394568563,0.004003365,0.312431442,0.023645802,0.292603449,0.034610558,0.273020329,0.049492075,0.273020329,0.049492075,0.25366598,0.069201648,0.394568563,0.004003365,0.123469836,0.412752093,0.292603449,0.034610558,0.312431442,0.023645802,0.273020329,0.049492075,0.373568313,0.006494672,0.312431442,0.023645802,0.14158405,0.337803396,0.35289379,0.010253076,0.332521838,0.015767923,0.394568563,0.004003365,0.35289379,0.010253076,0.45979486,0.000787143,0.332521838,0.015767923,0.35289379,0.010253076,0.35289379,0.010253076,0.633333333,0.925,0.775,0.825,0.783333333,0.75,0.808333333,0.841666667,0.808333333,0.775,0.766666667,0.758333333,0.758333333,0.75,0.808333333,0.691666667,0.766666667,0.775,0.758333333,0.8,0.775,0.7,0.791666667,0.783333333,0.808333333,0.791666667,0.833333333,0.783333333,0.791666667,0.791666667
Kuester_2,single nudge,2.060753653,1.58e-09,0.489957326,0.080673437,0.372037174,0.204513102,0.372037174,0.204513102,0.548814832,0.047393997,0.372037174,0.204513102,0.312557722,0.3052291,0.312557722,0.3052291,0.312557722,0.3052291,0.252436155,0.436774026,0,1,0.065567618,1,0.129244606,0.79012729,0.065567618,1,0.129244606,0.79012729,0.252436155,0.436774026,0.065567618,1,-0.067949714,1,0.065567618,1,0.129244606,0.79012729,-0.213763182,0.55859751,0.43109982,0.131287919,-0.067949714,1,-0.067949714,1,0.065567618,1,0.065567618,1,0.129244606,0.79012729,0.312557722,0.3052291,0.129244606,0.79012729,0.264705882,1,0.5,0.441176471,0.441176471,0.529411765,0.441176471,0.411764706,0.411764706,0.411764706,0.382352941,0.264705882,0.294117647,0.323529412,0.294117647,0.323529412,0.382352941,0.294117647,0.235294118,0.294117647,0.323529412,0.176470588,0.470588235,0.235294118,0.235294118,0.294117647,0.294117647,0.323529412,0.411764706,0.323529412
Larrick_1,single nudge,0.41683605,0.015439229,0.339836909,0.051319904,0,1,0.314193073,0.073375714,0.080530453,0.737505511,-0.082898296,0.730104361,0.133242213,0.506005813,-0.169020212,0.379984828,0.080530453,0.737505511,0.106968731,0.616572575,0.314193073,0.073375714,-0.082898296,0.730104361,0.159371769,0.407481609,0,1,0.106968731,0.616572575,-0.198630081,0.288989217,0.133242213,0.506005813,0.262837769,0.1408953,0.080530453,0.737505511,-0.461014075,0.00840841,-0.290904394,0.104262742,0,1,-0.082898296,0.730104361,-0.198630081,0.288989217,-0.424845268,0.015317546,0.133242213,0.506005813,-0.111198282,0.602773312,-0.139891728,0.48517248,0.027070188,1,0.333333333,0.538461538,0.5,0.333333333,0.487179487,0.371794872,0.294871795,0.397435897,0.256410256,0.371794872,0.384615385,0.487179487,0.294871795,0.41025641,0.333333333,0.384615385,0.243589744,0.397435897,0.461538462,0.371794872,0.141025641,0.205128205,0.333333333,0.294871795,0.243589744,0.153846154,0.397435897,0.282051282,0.269230769,0.346153846
Lofgren_1,single nudge,0.684081232,0.006051334,0.600594127,0.020390474,0.389760733,0.243743645,0.317560429,0.476732287,0.554811033,0.037468157,0.600594127,0.020390474,0.389760733,0.243743645,0.451026812,0.128735049,0.317560429,0.476732287,0.389760733,0.243743645,0.317560429,0.476732287,0.451026812,0.128735049,0.389760733,0.243743645,0.389760733,0.243743645,0.50536051,0.069143974,0.317560429,0.476732287,0.451026812,0.128735049,0.389760733,0.243743645,0.554811033,0.037468157,0.50536051,0.069143974,0.389760733,0.243743645,0.451026812,0.128735049,0.317560429,0.476732287,0.224075285,1,0.317560429,0.476732287,0.50536051,0.069143974,0.317560429,0.476732287,0.389760733,0.243743645,0.643501109,0.011111681,0,0.1125,0.0875,0.0375,0.025,0.075,0.0875,0.0375,0.05,0.025,0.0375,0.025,0.05,0.0375,0.0375,0.0625,0.025,0.05,0.0375,0.075,0.0625,0.0375,0.05,0.025,0.0125,0.025,0.0625,0.025,0.0375,0.1
Lofgren_2,single nudge,0.531678669,0.001782652,0.032452904,1,-0.140477642,0.506555169,0.064083328,0.839488436,0,1,-0.219710781,0.251037069,0,1,-0.06781306,0.8303136,-0.033380265,1,-0.262617763,0.160100295,-0.06781306,0.8303136,-0.179130658,0.3673997,-0.219710781,0.251037069,-0.06781306,0.8303136,-0.179130658,0.3673997,-0.103449958,0.663225052,-0.219710781,0.251037069,-0.179130658,0.3673997,-0.179130658,0.3673997,-0.219710781,0.251037069,-0.179130658,0.3673997,-0.179130658,0.3673997,-0.06781306,0.8303136,-0.140477642,0.506555169,-0.06781306,0.8303136,-0.103449958,0.663225052,0.032452904,1,-0.103449958,0.663225052,-0.06781306,0.8303136,0.175,0.4125,0.1875,0.125,0.2,0.175,0.1,0.175,0.15,0.1625,0.0875,0.15,0.1125,0.1,0.15,0.1125,0.1375,0.1,0.1125,0.1125,0.1,0.1125,0.1125,0.15,0.125,0.15,0.1375,0.1875,0.1375,0.15
Marek_1,single nudge,0.728081094,0.000146876,0.246870837,0.179382766,0.054686585,0.765151207,0.24824093,0.176850984,0.341386227,0.064156694,0.404650962,0.028711494,0.354036521,0.056120909,0.434291256,0.019199988,0.151905423,0.407394663,0.418380718,0.023765662,0.027342459,0.881348203,0.443644099,0.017637481,0.125827097,0.492092051,0.324043179,0.07863172,0.378614181,0.040401611,0.162381223,0.376515163,0.393991264,0.033943751,0.480588932,0.010372487,0.10266217,0.575177633,0.664658351,0.000409801,0.356384279,0.05334255,0.29295403,0.112462881,0.412384491,0.02662926,0.525412479,0.004768782,0.401991222,0.029677268,0.418312184,0.024627646,0.573271208,0.002454902,0.543559293,0.003544628,0.46322236,0.012585604,17.16666667,20.85,18.08333333,17.36666667,18.03333333,18.28333333,18.48333333,19.05,18.7,17.73333333,18.46666667,17.31666667,20.06666667,17.55,18.2,18.38333333,18.01666667,19.16666667,20.18333333,17.55,19.21666667,18.23333333,18.6,19.25,18.75,18.4,19.33333333,20.8,18.81666667,18.7
McCaul_1,single nudge,0.813819401,0.004524687,0.853267774,0.002906253,1.414395953,7.08e-06,1.20019616,7.63e-05,0.723091146,0.011475965,0.503969583,0.070026136,1.436942069,4.77e-06,1.425655193,5.95e-06,1.407386991,7.07e-06,1.401186751,8.06e-06,1.485431242,2.82e-06,1.411018906,7.06e-06,1.461727107,3.81e-06,1.386957051,9.09e-06,1.40304208,7.59e-06,1.433621133,5.32e-06,0.405546864,0.140752317,1.428306907,5.66e-06,1.439456708,5.09e-06,1.424128667,5.88e-06,1.485118432,2.92e-06,1.519004672,1.93e-06,1.477098975,3.38e-06,1.427227445,5.96e-06,1.461614881,4.05e-06,1.490812908,2.76e-06,1.483472841,3.05e-06,1.451866249,4.6e-06,1.4025402,8.29e-06,15.03571429,22.14285714,21.25,26.67857143,24.78571429,30.25,34.71428571,25.75,26.35714286,25.92857143,26.39285714,26.32142857,26.28571429,26.35714286,25.92857143,26.07142857,26.25,46.03571429,26.21428571,26.46428571,26.10714286,26.53571429,26.60714286,26.89285714,26.53571429,26.82142857,26.64285714,26.71428571,26.89285714,26.82142857
McCaul_2,single nudge,1.594073942,1.07e-08,1.126399836,1.04e-05,1.162918789,4.74e-06,1.165715969,4.93e-06,0.575180352,0.017897339,1.219409533,2.12e-06,1.236570947,1.66e-06,1.175026686,4.2e-06,1.187102232,3.76e-06,1.219704643,2.14e-06,1.146716972,6.49e-06,1.093341889,1.52e-05,1.124715743,9.17e-06,1.106683229,1.18e-05,1.076287333,1.86e-05,1.078213469,1.87e-05,1.010001526,5.15e-05,0.983613314,7.68e-05,1.076114798,1.97e-05,0.991924983,6.75e-05,0.959417867,0.000106053,1.056562618,2.54e-05,1.016658391,4.66e-05,0.93383835,0.000152105,0.44271944,0.064415813,1.021579008,4.29e-05,0.930523816,0.000159085,0.932349364,0.000152873,0.594538901,0.014129747,25.45945946,43.45945946,38.75675676,40.02702703,39.7027027,58.7027027,40.32432432,40.43243243,39.86486486,39.72972973,40.27027027,39.56756757,38.83783784,39.2972973,39.21621622,38.94594595,38.78378378,38.08108108,37.72972973,38.64864865,37.86486486,37.7027027,38.64864865,38.16216216,37.54054054,51.48648649,38.27027027,37.54054054,37.72972973,45.54054054
Meng_1,single nudge,0.021254206,1,-0.272046473,0.082846277,-0.084260414,0.661609576,-0.146937654,0.383335404,-0.334971645,0.030346852,-0.126075624,0.466985261,-0.230295119,0.147833037,-0.272046473,0.082846277,-0.188616386,0.246126741,-0.146937654,0.383335404,-0.209451227,0.192379456,-0.167781546,0.309681982,-0.188616386,0.246126741,-0.209451227,0.192379456,-0.209451227,0.192379456,-0.126075624,0.466985261,-0.209451227,0.192379456,-0.419837866,0.0060879,-0.441296641,0.003875003,-0.209451227,0.192379456,-0.398486978,0.00937092,-0.292972359,0.060378524,-0.272046473,0.082846277,-0.334971645,0.030346852,-0.313944217,0.043205974,-0.441296641,0.003875003,-0.595591512,8.91e-05,-0.377232772,0.014137969,-0.356064465,0.02091439,0.59375,0.604166667,0.458333333,0.552083333,0.520833333,0.427083333,0.53125,0.479166667,0.458333333,0.5,0.520833333,0.489583333,0.510416667,0.5,0.489583333,0.489583333,0.53125,0.489583333,0.385416667,0.375,0.489583333,0.395833333,0.447916667,0.458333333,0.427083333,0.4375,0.375,0.302083333,0.40625,0.416666667
Mertens_1,single nudge,0.082024398,0.657447817,-0.814298493,2.58e-08,-0.686812676,2.39e-06,-0.605386407,3.18e-05,-0.707557842,1.19e-06,-0.836365498,1.12e-08,-0.904369725,7.75e-10,-0.447792026,0.002196143,-0.625533444,1.72e-05,-0.585360941,5.76e-05,-0.770936838,1.28e-07,-0.749605171,2.75e-07,-0.79249536,5.81e-08,-0.686812676,2.39e-06,-0.770936838,1.28e-07,-0.585360941,5.76e-05,-0.927723326,3.02e-10,-0.605386407,3.18e-05,-0.707557842,1.19e-06,-0.707557842,1.19e-06,-0.858717356,4.71e-09,-0.79249536,5.81e-08,-0.904369725,7.75e-10,-0.881377022,1.94e-09,-1.286380299,8.17e-17,-0.975640546,4.22e-11,-0.881377022,1.94e-09,-0.904369725,7.75e-10,-1.000277468,1.51e-11,0.653846154,0.692307692,0.259615385,0.317307692,0.355769231,0.307692308,0.25,0.221153846,0.432692308,0.346153846,0.365384615,0.278846154,0.288461538,0.269230769,0.317307692,0.278846154,0.365384615,0.211538462,0.355769231,0.307692308,0.307692308,0.240384615,0.269230769,0.221153846,0.230769231,0.086538462,0.192307692,0.230769231,0.221153846,0.182692308
